kp_brake,phase,elapsed_s,sim_frame,speed_cmd_mps,speed_mps,throttle,brake,gear,manual_gear_shift,speed_error_mps
0.8,decel,1.8800000000000001,2434964,0.5,0.45885620117189224,0.5654840469360352,0.0,1,0,0.04148254394530149
0.8,decel,1.9000000000000001,2434965,0.5,0.4591882228851554,0.5653771162033081,0.0,1,0,0.04114379882810776
0.8,decel,1.92,2434966,0.5,0.45951371192935164,0.5652744770050049,0.0,1,0,0.04081177711484463
0.8,decel,1.94,2434967,0.5,0.45983295440677174,0.5651759505271912,0.0,1,0,0.04048628807064836
0.8,decel,1.96,2434968,0.5,0.46014599800113964,0.5650813579559326,0.0,1,0,0.04016704559322826
0.8,decel,1.98,2434969,0.5,0.4604529857635991,0.5649906396865845,0.0,1,0,0.039854001998860356
0.8,decel,2.0,2434970,0.5,0.46075415611272785,0.5649036765098572,0.0,1,0,0.03954701423640089
1.0,stop,0.02,2434974,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.04,2434975,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.06,2434976,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.08,2434977,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.1,2434978,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.12,2434979,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.14,2434980,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.16,2434981,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.18,2434982,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.2,2434983,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.22,2434984,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.24,2434985,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.26,2434986,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.28,2434987,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.3,2434988,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.32,2434989,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.34,2434990,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.36,2434991,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.38,2434992,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.4,2434993,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.42,2434994,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.44,2434995,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.46,2434996,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.48,2434997,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.5,2434998,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.52,2434999,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.54,2435000,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.56,2435001,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.58,2435002,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.6,2435003,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.62,2435004,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.64,2435005,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.66,2435006,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.68,2435007,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.7000000000000001,2435008,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.72,2435009,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.74,2435010,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.76,2435011,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.78,2435012,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.8,2435013,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.8200000000000001,2435014,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.84,2435015,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.86,2435016,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.88,2435017,0.0,0.0,0.0,1.0,0,0,0.0
1.0,stop,0.9,2435018,0.0,0.003983581443205829,0.0,1.0,0,0,0.0
1.0,stop,0.92,2435019,0.0,0.01998720472424225,0.0,1.0,0,0,-0.003983581443205829
1.0,stop,0.9400000000000001,2435020,0.0,0.026580814140935514,0.0,1.0,0,0,-0.01998720472424225
1.0,stop,0.96,2435021,0.0,0.01815142336495281,0.0,1.0,0,0,-0.026580814140935514
1.0,stop,0.98,2435022,0.0,0.011893734987774103,0.0,1.0,0,0,-0.01815142336495281
1.0,stop,1.0,2435023,0.0,0.007005072307122518,0.0,1.0,0,0,-0.011893734987774103
1.0,pre,0.02,2435024,0.7,0.003446401926163309,1.0,0.0,0,0,0.6929949276928774
1.0,pre,0.04,2435025,0.7,0.0012572181762704868,1.0,0.0,0,0,0.6965535980738367
1.0,pre,0.06,2435026,0.7,0.0016817045530779773,1.0,0.0,0,0,0.6987427818237295
1.0,pre,0.08,2435027,0.7,0.0027931161964652434,1.0,0.0,0,0,0.698318295446922
1.0,pre,0.1,2435028,0.7,0.0035750251256930128,1.0,0.0,0,0,0.6972068838035347
1.0,pre,0.12,2435029,0.7,0.004036231513576292,1.0,0.0,0,0,0.696424974874307
1.0,pre,0.14,2435030,0.7,0.004245182610400603,1.0,0.0,0,0,0.6959637684864237
1.0,pre,0.16,2435031,0.7,0.004265781317587058,1.0,0.0,0,0,0.6957548173895993
1.0,pre,0.18,2435032,0.7,0.004151238144332258,1.0,0.0,0,0,0.6957342186824129
1.0,pre,0.2,2435033,0.7,0.003944049960250567,1.0,0.0,0,0,0.6958487618556677
1.0,pre,0.22,2435034,0.7,0.003677385315247819,1.0,0.0,0,0,0.6960559500397494
1.0,pre,0.24,2435035,0.7,0.0033767976781477575,1.0,0.0,0,0,0.6963226146847521
1.0,pre,0.26,2435036,0.7,0.0030613763868573233,1.0,0.0,0,0,0.6966232023218522
1.0,pre,0.28,2435037,0.7,0.0027451013096508855,1.0,0.0,0,0,0.6969386236131426
1.0,pre,0.3,2435038,0.7,0.002437967384781181,1.0,0.0,0,0,0.6972548986903491
1.0,pre,0.32,2435039,0.7,0.002146743023191239,1.0,0.0,0,0,0.6975620326152188
1.0,pre,0.34,2435040,0.7,0.0018756960362001397,1.0,0.0,0,0,0.6978532569768087
1.0,pre,0.36,2435041,0.7,0.0016271477436462383,1.0,0.0,0,0,0.6981243039637998
1.0,pre,0.38,2435042,0.7,0.0014021800830502495,1.0,0.0,0,0,0.6983728522563537
1.0,pre,0.4,2435043,0.7,0.001200651150582877,1.0,0.0,0,0,0.6985978199169497
1.0,pre,0.42,2435044,0.7,0.0010219178501140371,1.0,0.0,0,0,0.6987993488494171
1.0,pre,0.44,2435045,0.7,0.0008646717392612951,1.0,0.0,0,0,0.6989780821498859
1.0,pre,0.46,2435046,0.7,0.0007273947908342412,1.0,0.0,0,0,0.6991353282607387
1.0,pre,0.48,2435047,0.7,0.0006084412808857991,1.0,0.0,0,0,0.6992726052091657
1.0,pre,0.5,2435048,0.7,0.0005060409467185633,1.0,0.0,0,0,0.6993915587191142
1.0,pre,0.52,2435049,0.7,0.00041841221556036134,1.0,0.0,0,0,0.6994939590532814
1.0,pre,0.54,2435050,0.7,0.0003439443808892684,1.0,0.0,0,0,0.6995815877844396
1.0,pre,0.56,2435051,0.7,0.0002809712772151556,1.0,0.0,0,0,0.6996560556191107
1.0,pre,0.58,2435052,0.7,0.0002280317370056602,1.0,0.0,0,0,0.6997190287227848
1.0,pre,0.6,2435053,0.7,0.00018381720298654784,1.0,0.0,0,0,0.6997719682629943
1.0,pre,0.62,2435054,0.7,0.00014708884314620368,1.0,0.0,0,0,0.6998161827970134
1.0,pre,0.64,2435055,0.7,0.00011683758380792838,1.0,0.0,0,0,0.6998529111568538
1.0,pre,0.66,2435056,0.7,9.207128938002512e-05,1.0,0.0,0,0,0.699883162416192
1.0,pre,0.68,2435057,0.7,7.188597660825825e-05,1.0,0.0,0,0,0.6999079287106199
1.0,pre,0.7000000000000001,2435058,0.7,5.5636499514612494e-05,1.0,0.0,0,0,0.6999281140233917
1.0,pre,0.72,2435059,0.7,4.264337525905352e-05,1.0,0.0,0,0,0.6999443635004854
1.0,pre,0.74,2435060,0.7,3.2391904430805485e-05,1.0,0.0,0,0,0.6999573566247409
1.0,pre,0.76,2435061,0.7,2.4405311790318018e-05,1.0,0.0,0,0,0.6999676080955691
1.0,pre,0.78,2435062,0.7,1.832520593156819e-05,1.0,0.0,0,0,0.6999755946882097
1.0,pre,0.8,2435063,0.7,1.386455898663868e-05,1.0,0.0,0,0,0.6999816747940684
1.0,pre,0.8200000000000001,2435064,0.7,1.0707881605360012e-05,1.0,0.0,0,0,0.6999861354410133
1.0,pre,0.84,2435065,0.7,8.648796700463393e-06,1.0,0.0,0,0,0.6999892921183946
1.0,pre,0.86,2435066,0.7,7.3886727780105416e-06,1.0,0.0,0,0,0.6999913512032995
1.0,pre,0.88,2435067,0.7,6.640818772574888e-06,1.0,0.0,0,0,0.6999926113272219
1.0,pre,0.9,2435068,0.7,6.202418784294622e-06,1.0,0.0,0,0,0.6999933591812274
1.0,pre,0.92,2435069,0.7,0.0,1.0,0.0,0,0,0.6999937975812157
1.0,pre,0.9400000000000001,2435070,0.7,2.4047880384400944e-06,1.0,0.0,0,0,0.7
1.0,pre,0.96,2435071,0.7,2.9783583926509783e-06,1.0,0.0,0,0,0.6999975952119615
1.0,pre,0.98,2435072,0.7,3.224433393524613e-06,1.0,0.0,0,0,0.6999970216416073
1.0,pre,1.0,2435073,0.7,3.205771260331307e-06,1.0,0.0,0,0,0.6999967755666064
1.0,pre,1.02,2435074,0.7,0.02441676709385187,1.0,0.0,0,0,0.6999967942287396
1.0,pre,1.04,2435075,0.7,0.0730955246860571,1.0,0.0,1,0,0.6755832329061481
1.0,pre,1.06,2435076,0.7,0.11934708485153762,1.0,0.0,1,0,0.6269044753139429
1.0,pre,1.08,2435077,0.7,0.1620844743006149,1.0,0.0,1,0,0.5806529151484623
1.0,pre,1.1,2435078,0.7,0.20099957263776283,1.0,0.0,1,0,0.537915525699385
1.0,pre,1.12,2435079,0.7,0.23615050631052764,1.0,0.0,1,0,0.49900042736223715
1.0,pre,1.1400000000000001,2435080,0.7,0.2678518089029834,1.0,0.0,1,0,0.4638494936894723
1.0,pre,1.16,2435081,0.7,0.29645059398754203,1.0,0.0,1,0,0.4321481910970166
1.0,pre,1.18,2435082,0.7,0.3222284101808801,1.0,0.0,1,0,0.4035494060124579
1.0,pre,1.2,2435083,0.7,0.34549181626024633,1.0,0.0,1,0,0.37777158981911985
1.0,pre,1.22,2435084,0.7,0.3665465365069859,1.0,0.0,1,0,0.3545081837397536
1.0,pre,1.24,2435085,0.7,0.3856797461879059,1.0,0.0,1,0,0.3334534634930141
1.0,pre,1.26,2435086,0.7,0.4031517984315012,1.0,0.0,1,0,0.31432025381209405
1.0,pre,1.28,2435087,0.7,0.4191945076222662,1.0,0.0,1,0,0.2968482015684988
1.0,pre,1.3,2435088,0.7,0.43401122094214883,1.0,0.0,1,0,0.2808054923777338
1.0,pre,1.32,2435089,0.7,0.4477673054813406,0.9910904765129089,0.0,1,0,0.2659887790578511
1.0,pre,1.34,2435090,0.7,0.4605864527603907,0.9793977737426758,0.0,1,0,0.2522326945186594
1.0,pre,1.36,2435091,0.7,0.47257127809992366,0.9685015082359314,0.0,1,0,0.23941354723960928
1.0,pre,1.3800000000000001,2435092,0.7,0.48381214211434764,0.9583144187927246,0.0,1,0,0.2274287219000763
1.0,pre,1.4000000000000001,2435093,0.7,0.49438824743559157,0.9487596750259399,0.0,1,0,0.2161878578856523
1.0,pre,1.42,2435094,0.7,0.5043689261717933,0.939769983291626,0.0,1,0,0.2056117525644084
1.0,pre,1.44,2435095,0.7,0.5139678013793864,0.9312863945960999,0.0,1,0,0.19563107382820666
1.0,pre,1.46,2435096,0.7,0.5230068220678434,0.9231273531913757,0.0,1,0,0.1860321986206136
1.0,pre,1.48,2435097,0.7,0.5316037669771454,0.9154441952705383,0.0,1,0,0.17699317793215652
1.0,pre,1.5,2435098,0.7,0.5389976039997433,0.908136785030365,0.0,1,0,0.16839623302285456
1.0,pre,1.52,2435099,0.7,0.5421443954793825,0.901852011680603,0.0,1,0,0.16100239600025668
1.0,pre,1.54,2435100,0.7,0.5416110054824272,0.8991772532463074,0.0,1,0,0.15785560452061742
1.0,pre,1.56,2435101,0.7,0.541594602367496,0.8996306657791138,0.0,1,0,0.1583889945175727
1.0,pre,1.58,2435102,0.7,0.5419878023691588,0.8996446132659912,0.0,1,0,0.15840539763250394
1.0,pre,1.6,2435103,0.7,0.5428034800479755,0.8993103504180908,0.0,1,0,0.15801219763084118
1.0,pre,1.62,2435104,0.7,0.5440306204451163,0.8986170291900635,0.0,1,0,0.15719651995202444
1.0,pre,1.6400000000000001,2435105,0.7,0.5456528680444444,0.8975739479064941,0.0,1,0,0.15596937955488366
1.0,pre,1.6600000000000001,2435106,0.7,0.5476506248499539,0.8961950540542603,0.0,1,0,0.1543471319555556
1.0,pre,1.68,2435107,0.7,0.5500027193148862,0.8944969773292542,0.0,1,0,0.1523493751500461
1.0,pre,1.7,2435108,0.7,0.5526866924255955,0.892497718334198,0.0,1,0,0.14999728068511375
1.0,pre,1.72,2435109,0.7,0.5556790838114589,0.8902162909507751,0.0,1,0,0.14731330757440442
1.0,pre,1.74,2435110,0.7,0.5589558132067494,0.8876727819442749,0.0,1,0,0.14432091618854104
1.0,pre,1.76,2435111,0.7,0.5624924665571058,0.8848875761032104,0.0,1,0,0.1410441867932506
1.0,pre,1.78,2435112,0.7,0.5662645821204095,0.8818814158439636,0.0,1,0,0.13750753344289413
1.0,pre,1.8,2435113,0.7,0.5702471736308016,0.878675103187561,0.0,1,0,0.13373541787959042
1.0,pre,1.82,2435114,0.7,0.5744158747082428,0.8752899169921875,0.0,1,0,0.12975282636919838
1.0,pre,1.84,2435115,0.7,0.5787464620222335,0.8717464804649353,0.0,1,0,0.1255841252917571
1.0,pre,1.86,2435116,0.7,0.5832154274982716,0.8680655360221863,0.0,1,0,0.1212535379777665
1.0,pre,1.8800000000000001,2435117,0.7,0.5878000736838163,0.8642668724060059,0.0,1,0,0.11678457250172836
1.0,pre,1.9000000000000001,2435118,0.7,0.5924785137508486,0.8603699207305908,0.0,1,0,0.1121999263161837
1.0,pre,1.92,2435119,0.7,0.5972296714942507,0.8563932776451111,0.0,1,0,0.10752148624915137
1.0,pre,1.94,2435120,0.7,0.6020338058530471,0.8523547649383545,0.0,1,0,0.1027703285057493
1.0,pre,1.96,2435121,0.7,0.6068725585948938,0.8482712507247925,0.0,1,0,0.09796619414695285
1.0,pre,1.98,2435122,0.7,0.6117280960083098,0.8441583514213562,0.0,1,0,0.0931274414051062
1.0,pre,2.0,2435123,0.7,0.6165841579449669,0.8400311470031738,0.0,1,0,0.08827190399169016
1.0,pre,2.02,2435124,0.7,0.6214262962380201,0.8359034657478333,0.0,1,0,0.08341584205503305
1.0,pre,2.04,2435125,0.7,0.6262403488230569,0.831787645816803,0.0,1,0,0.07857370376197981
1.0,pre,2.06,2435126,0.7,0.6310141086685317,0.8276957273483276,0.0,1,0,0.07375965117694305
1.0,pre,2.08,2435127,0.7,0.6357361793660095,0.8236380219459534,0.0,1,0,0.06898589133146826
1.0,pre,2.1,2435128,0.7,0.6403964042838959,0.8196242451667786,0.0,1,0,0.0642638206339905
1.0,pre,2.12,2435129,0.7,0.6449859619344517,0.8156630396842957,0.0,1,0,0.059603595716104074
1.0,pre,2.14,2435130,0.7,0.6494967937698123,0.8117619156837463,0.0,1,0,0.055014038065548276
1.0,pre,2.16,2435131,0.7,0.653922081018651,0.8079277276992798,0.0,1,0,0.05050320623018767
1.0,pre,2.18,2435132,0.7,0.6582559109000794,0.8041662573814392,0.0,1,0,0.04607791898134894
1.0,pre,2.2,2435133,0.7,0.6624930858893389,0.800482451915741,0.0,1,0,0.041744089099920556
1.0,pre,2.22,2435134,0.7,0.6666294575030547,0.7968809008598328,0.0,1,0,0.037506914110661094
1.0,pre,2.24,2435135,0.7,0.6706614017789981,0.793364942073822,0.0,1,0,0.033370542496945266
1.0,pre,2.2600000000000002,2435136,0.7,0.6745863437963755,0.7899377942085266,0.0,1,0,0.02933859822100182
1.0,pre,2.2800000000000002,2435137,0.7,0.6784019470533049,0.7866016030311584,0.0,1,0,0.025413656203624457
1.0,pre,2.3000000000000003,2435138,0.7,0.6821067810383403,0.7833583354949951,0.0,1,0,0.021598052946695034
1.0,pre,2.32,2435139,0.7,0.6856997967098035,0.7802092432975769,0.0,1,0,0.01789321896165963
1.0,pre,2.34,2435140,0.7,0.6891803264955834,0.7771551609039307,0.0,1,0,0.014300203290196434
1.0,pre,2.36,2435141,0.7,0.6925484657633401,0.7741967439651489,0.0,1,0,0.010819673504416594
1.0,pre,2.38,2435142,0.7,0.6958044052477552,0.7713338136672974,0.0,1,0,0.007451534236659896
1.0,pre,2.4,2435143,0.7,0.6989489555723155,0.7685662508010864,0.0,1,0,0.004195594752244736
1.0,pre,2.42,2435144,0.7,0.7019828796762616,0.7658933997154236,0.0,1,0,0.0010510444276844444
1.0,pre,2.44,2435145,0.7,0.7049075603871733,0.7633058428764343,0.0,1,0,-0.0019828796762616507
1.0,pre,2.46,2435146,0.7,0.7077244759007708,0.7607982754707336,0.0,1,0,-0.004907560387173326
1.0,pre,2.48,2435147,0.7,0.7104350567282599,0.7583698630332947,0.0,1,0,-0.007724475900770855
1.0,pre,2.5,2435148,0.7,0.7130411148507214,0.7560200095176697,0.0,1,0,-0.01043505672825995
1.0,decel,0.02,2435149,0.5,0.7154067993617963,0.0,0.21304111182689667,1,0,-0.2130411148507214
1.0,decel,0.04,2435150,0.5,0.7168005943761797,0.0,0.21540680527687073,1,0,-0.2154067993617963
1.0,decel,0.06,2435151,0.5,0.7169664860231227,0.0,0.21680060029029846,1,0,-0.2168005943761797
1.0,decel,0.08,2435152,0.5,0.7158756733370946,0.0,0.21696648001670837,1,0,-0.21696648602312274
1.0,decel,0.1,2435153,0.5,0.7134608745946872,0.0,0.21587567031383514,1,0,-0.21587567333709456
1.0,decel,0.12,2435154,0.5,0.7098838806446846,0.0,0.21346087753772736,1,0,-0.2134608745946872
1.0,decel,0.14,2435155,0.5,0.7052817821712776,0.0,0.2098838835954666,1,0,-0.20988388064468455
1.0,decel,0.16,2435156,0.5,0.6997521400583453,0.0,0.20528177917003632,1,0,-0.20528178217127757
1.0,decel,0.18,2435157,0.5,0.6933670520854671,0.0,0.19975213706493378,1,0,-0.1997521400583453
1.0,decel,0.2,2435158,0.5,0.686184549334971,0.0,0.19336704909801483,1,0,-0.19336705208546712
1.0,decel,0.22,2435159,0.5,0.6782575607311881,0.0,0.18618455529212952,1,0,-0.18618454933497097
1.0,decel,0.24,2435160,0.5,0.669641399383901,0.0,0.178257554769516,1,0,-0.17825756073118815
1.0,decel,0.26,2435161,0.5,0.6603988647462021,0.0,0.1696414053440094,1,0,-0.169641399383901
1.0,decel,0.28,2435162,0.5,0.6506026268006395,0.0,0.16039887070655823,1,0,-0.16039886474620213
1.0,decel,0.3,2435163,0.5,0.6403364181522234,0.0,0.15060262382030487,1,0,-0.15060262680063952
1.0,decel,0.32,2435164,0.5,0.6296923160567505,0.0,0.14033642411231995,1,0,-0.14033641815222342
1.0,decel,0.34,2435165,0.5,0.6187671184586099,0.0,0.12969231605529785,1,0,-0.12969231605675047
1.0,decel,0.36,2435166,0.5,0.6076567649966007,0.0,0.11876711994409561,1,0,-0.11876711845860988
1.0,decel,0.38,2435167,0.5,0.5964486122425701,0.0,0.10765676200389862,1,0,-0.1076567649966007
1.0,decel,0.4,2435168,0.5,0.5852181912108176,0.0,0.096448615193367,1,0,-0.09644861224257006
1.0,decel,0.42,2435169,0.5,0.5740247250907092,0.0,0.08521819114685059,1,0,-0.08521819121081764
1.0,decel,0.44,2435170,0.5,0.5629111292496745,0.0,0.07402472198009491,1,0,-0.07402472509070923
1.0,decel,0.46,2435171,0.5,0.5519056801669597,0.0,0.06291113048791885,1,0,-0.06291112924967446
1.0,decel,0.48,2435172,0.5,0.5410256870763657,0.0,0.05190568044781685,1,0,-0.05190568016695973
1.0,decel,0.5,2435173,0.5,0.530279542349936,0.0,0.041025687009096146,1,0,-0.04102568707636567
1.0,decel,0.52,2435174,0.5,0.5196707269193397,0.0,0.03027954325079918,1,0,-0.030279542349936017
1.0,decel,0.54,2435175,0.5,0.509207633060781,0.49819332361221313,0.0,1,0,-0.019670726919339687
1.0,decel,0.56,2435176,0.5,0.4953355339099946,0.5070464611053467,0.0,1,0,-0.009207633060780984
1.0,decel,0.58,2435177,0.5,0.4830754295460208,0.5188582539558411,0.0,1,0,0.004664466090005426
1.0,decel,0.6,2435178,0.5,0.4722743520646338,0.5293537974357605,0.0,1,0,0.016924570453979215
1.0,decel,0.62,2435179,0.5,0.46304860176252927,0.5386567115783691,0.0,1,0,0.027725647935366193
1.0,decel,0.64,2435180,0.5,0.455355596963208,0.5466611981391907,0.0,1,0,0.036951398237470734
1.0,decel,0.66,2435181,0.5,0.44902458222167463,0.5533967018127441,0.0,1,0,0.04464440303679201
1.0,decel,0.68,2435182,0.5,0.44388752009173327,0.5590023398399353,0.0,1,0,0.05097541777832537
1.0,decel,0.7000000000000001,2435183,0.5,0.43978467010542033,0.5636157393455505,0.0,1,0,0.05611247990826673
1.0,decel,0.72,2435184,0.5,0.4365688326206739,0.5673680901527405,0.0,1,0,0.06021532989457967
1.0,decel,0.74,2435185,0.5,0.4341054441839276,0.570380687713623,0.0,1,0,0.06343116737932608
1.0,decel,0.76,2435186,0.5,0.43227481866329365,0.5727644562721252,0.0,1,0,0.0658945558160724
1.0,decel,0.78,2435187,0.5,0.43097248103364183,0.5746185183525085,0.0,1,0,0.06772518133670635
1.0,decel,0.8,2435188,0.5,0.4301083090683931,0.5760292410850525,0.0,1,0,0.06902751896635817
1.0,decel,0.8200000000000001,2435189,0.5,0.429605198197012,0.5770713090896606,0.0,1,0,0.06989169093160691
1.0,decel,0.84,2435190,0.5,0.4293975356243993,0.577808678150177,0.0,1,0,0.07039480180298802
1.0,decel,0.86,2435191,0.5,0.429429722137351,0.5782958269119263,0.0,1,0,0.0706024643756007
1.0,decel,0.88,2435192,0.5,0.4296544554889182,0.5785789489746094,0.0,1,0,0.07057027786264902
1.0,decel,0.9,2435193,0.5,0.4300322058788778,0.5786975026130676,0.0,1,0,0.07034554451108183
1.0,decel,0.92,2435194,0.5,0.43053064374883976,0.5786842703819275,0.0,1,0,0.0699677941211222
1.0,decel,0.9400000000000001,2435195,0.5,0.43112301853520263,0.5785662531852722,0.0,1,0,0.06946935625116024
1.0,decel,0.96,2435196,0.5,0.43178739572964686,0.5783658027648926,0.0,1,0,0.06887698146479737
1.0,decel,0.98,2435197,0.5,0.4325056555210864,0.5781012177467346,0.0,1,0,0.06821260427035314
1.0,decel,1.0,2435198,0.5,0.4332631590105308,0.5777876377105713,0.0,1,0,0.06749434447891361
1.0,decel,1.02,2435199,0.5,0.43404769916638336,0.5774374008178711,0.0,1,0,0.06673684098946919
1.0,decel,1.04,2435200,0.5,0.43484964387941477,0.5770607590675354,0.0,1,0,0.06595230083361664
1.0,decel,1.06,2435201,0.5,0.43566098228549527,0.5766657590866089,0.0,1,0,0.06515035612058523
1.0,decel,1.08,2435202,0.5,0.436475467818035,0.576259195804596,0.0,1,0,0.06433901771450473
1.0,decel,1.1,2435203,0.5,0.43728799831989723,0.5758463740348816,0.0,1,0,0.06352453218196502
1.0,decel,1.12,2435204,0.5,0.43809461604253697,0.5754317045211792,0.0,1,0,0.06271200168010277
1.0,decel,1.1400000000000001,2435205,0.5,0.43889231691209013,0.5750184655189514,0.0,1,0,0.061905383957463034
1.0,decel,1.16,2435206,0.5,0.43967857369113206,0.5746092796325684,0.0,1,0,0.06110768308790987
1.0,decel,1.18,2435207,0.5,0.44045171744984846,0.5742063522338867,0.0,1,0,0.06032142630886794
1.0,decel,1.2,2435208,0.5,0.4412104130440766,0.5738112330436707,0.0,1,0,0.05954828255015154
1.0,decel,1.22,2435209,0.5,0.4419537067991916,0.5734249949455261,0.0,1,0,0.0587895869559234
1.0,decel,1.24,2435210,0.5,0.4426810741943591,0.5730485916137695,0.0,1,0,0.058046293200808396
1.0,decel,1.26,2435211,0.5,0.44339208607585745,0.5726825594902039,0.0,1,0,0.05731892580564091
1.0,decel,1.28,2435212,0.5,0.44408664707636747,0.5723272562026978,0.0,1,0,0.05660791392414255
1.0,decel,1.3,2435213,0.5,0.4447647571955571,0.5719828605651855,0.0,1,0,0.05591335292363253
1.0,decel,1.32,2435214,0.5,0.44542651180086923,0.5716495513916016,0.0,1,0,0.05523524280444292
1.0,decel,1.34,2435215,0.5,0.44607214931052336,0.5713271498680115,0.0,1,0,0.05457348819913077
1.0,decel,1.36,2435216,0.5,0.44670200351068906,0.5710156559944153,0.0,1,0,0.05392785068947664
1.0,decel,1.3800000000000001,2435217,0.5,0.4473164081873608,0.5707147717475891,0.0,1,0,0.05329799648931094
1.0,decel,1.4000000000000001,2435218,0.5,0.44791564944274304,0.5704243779182434,0.0,1,0,0.05268359181263921
1.0,decel,1.42,2435219,0.5,0.4485002041139251,0.5701441764831543,0.0,1,0,0.052084350557256964
1.0,decel,1.44,2435220,0.5,0.44907045367053466,0.5698738694190979,0.0,1,0,0.051499795886074895
1.0,decel,1.46,2435221,0.5,0.449626922633514,0.5696132779121399,0.0,1,0,0.050929546329465336
1.0,decel,1.48,2435222,0.5,0.45016989710507715,0.5693619251251221,0.0,1,0,0.050373077366486
1.0,decel,1.5,2435223,0.5,0.45069990160608775,0.5691196322441101,0.0,1,0,0.049830102894922845
1.0,decel,1.52,2435224,0.5,0.45121731760633244,0.5688860416412354,0.0,1,0,0.04930009839391225
1.0,decel,1.54,2435225,0.5,0.4517225742589893,0.5686609148979187,0.0,1,0,0.048782682393667565
1.0,decel,1.56,2435226,0.5,0.4522159099828202,0.5684438347816467,0.0,1,0,0.04827742574101068
1.0,decel,1.58,2435227,0.5,0.4526978492985817,0.5682347416877747,0.0,1,0,0.047784090017179814
1.0,decel,1.6,2435228,0.5,0.4531687736760552,0.5680332183837891,0.0,1,0,0.0473021507014183
1.0,decel,1.62,2435229,0.5,0.4536289692175387,0.5678390264511108,0.0,1,0,0.04683122632394482
1.0,decel,1.6400000000000001,2435230,0.5,0.45407891276011647,0.5676518678665161,0.0,1,0,0.0463710307824613
1.0,decel,1.6600000000000001,2435231,0.5,0.4545187950386368,0.5674715042114258,0.0,1,0,0.04592108723988353
1.0,decel,1.68,2435232,0.5,0.45494894983926804,0.5672976970672607,0.0,1,0,0.04548120496136321
1.0,decel,1.7,2435233,0.5,0.4553697586316094,0.5671302676200867,0.0,1,0,0.045051050160731965
1.0,decel,1.72,2435234,0.5,0.45578141215038936,0.5669689774513245,0.0,1,0,0.04463024136839061
1.0,decel,1.74,2435235,0.5,0.45618433954937876,0.5668136477470398,0.0,1,0,0.044218587849610635
1.0,decel,1.76,2435236,0.5,0.4565786361956755,0.566663920879364,0.0,1,0,0.04381566045062124
1.0,decel,1.78,2435237,0.5,0.4569646358755068,0.5665198564529419,0.0,1,0,0.043421363804324487
1.0,decel,1.8,2435238,0.5,0.457342529323603,0.5663810968399048,0.0,1,0,0.043035364124493214
1.0,decel,1.82,2435239,0.5,0.4577126503260103,0.5662475824356079,0.0,1,0,0.042657470676397025
